temp_key,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o
3047136,0.0,0.0,0.0,0.0,0.0
3047137,0.0,0.0,0.0,0.0,0.0
3047138,0.0,0.0,0.0,0.0,0.0
3047139,0.0,0.0,0.0,0.0,0.0
3047140,0.0,0.0,0.0,0.0,0.0
3047141,0.0,0.0,0.0,0.0,0.0
3047142,0.0,0.0,0.0,0.0,0.0
3047143,0.0,0.0,0.0,0.0,0.0
3047144,0.0,0.0,0.0,0.0,0.0
3047146,0.14,0.0,0.0,0.0,0.0
3047147,0.139,0.0,0.0,0.0,0.0
3047148,0.137,0.0,0.0,0.0,0.0
3047149,0.136,0.0,0.0,0.0,0.0
3047150,0.135,0.0,0.0,0.0,0.0
3047151,0.134,0.0,0.0,0.0,0.0
3047152,0.133,0.0,0.0,0.0,0.0
3047153,0.132,0.0,0.0,0.0,0.0
3047154,0.132,0.0,0.0,0.0,0.0
3047155,0.131,0.0,0.0,0.0,0.0
3047156,0.131,0.0,0.0,0.0,0.0
3047157,0.132,0.0,0.0,0.0,0.0
3047158,0.132,0.0,0.0,0.0,0.0
3047159,0.132,0.0,0.0,0.0,0.0
3047160,0.132,0.0,0.0,0.0,0.0
3047161,0.132,0.0,0.0,0.0,0.0
3047162,0.132,0.0,0.0,0.0,0.0
3047163,0.132,0.0,0.0,0.0,0.0
3047164,0.132,0.0,0.0,0.0,0.0
3047165,0.132,0.0,0.0,0.0,0.0
3047166,0.132,0.0,0.0,0.0,0.0
3047167,0.131,0.0,0.0,0.0,0.0
3047168,0.13,0.0,0.0,0.0,0.0
3047169,0.13,0.0,0.0,0.0,0.0
3047170,0.129,0.0,0.0,0.0,0.0
3047171,0.128,0.0,0.0,0.0,0.0
3047172,0.128,0.0,0.0,0.0,0.0
3047173,0.127,0.0,0.0,0.0,0.0
3047174,0.126,0.0,0.0,0.0,0.0
3047175,0.126,0.0,0.0,0.0,0.0
3047176,0.125,0.0,0.0,0.0,0.0
3047177,0.124,0.0,0.0,0.0,0.0
3047178,0.123,0.0,0.0,0.0,0.0
3047179,0.123,0.0,0.0,0.0,0.0
3047180,0.122,0.0,0.0,0.0,0.0
3047181,0.121,0.0,0.0,0.0,0.0
3047182,0.121,0.0,0.0,0.0,0.0
3047183,0.12,0.0,0.0,0.0,0.0
3047184,0.119,0.0,0.0,0.0,0.0
3047185,0.118,0.0,0.0,0.0,0.0
3047186,0.117,0.0,0.0,0.0,0.0
3047187,0.116,0.0,0.0,0.0,0.0
3047188,0.116,0.0,0.0,0.0,0.0
3047189,0.115,0.0,0.0,0.0,0.0
3047190,0.114,0.0,0.0,0.0,0.0
3047191,0.114,0.0,0.0,0.0,0.0
3047192,0.113,0.0,0.0,0.0,0.0
3047193,0.112,0.0,0.0,0.0,0.0
3047194,0.111,0.0,0.0,0.0,0.0
3047195,0.111,0.0,0.0,0.0,0.0
3047196,0.11,0.0,0.0,0.0,0.0
3047197,0.109,0.0,0.0,0.0,0.0
3047198,0.109,0.0,0.0,0.0,0.0
3047199,0.108,0.0,0.0,0.0,0.0
3047200,0.108,0.0,0.0,0.0,0.0
3047201,0.107,0.0,0.0,0.0,0.0
3047202,0.107,0.0,0.0,0.0,0.0
3047203,0.106,0.0,0.0,0.0,0.0
3047204,0.106,0.0,0.0,0.0,0.0
3047205,0.106,0.0,0.0,0.0,0.0
3047206,0.106,0.0,0.0,0.0,0.0
3047207,0.106,0.0,0.0,0.0,0.0
3047208,0.106,0.0,0.0,0.0,0.0
3047209,0.106,0.0,0.0,0.0,0.0
3047210,0.106,0.0,0.0,0.0,0.0
3047211,0.106,0.0,0.0,0.0,0.0
3047212,0.107,0.0,0.0,0.0,0.0
3047213,0.107,0.0,0.0,0.0,0.0
3047214,0.108,0.0,0.0,0.0,0.0
3047215,0.108,0.0,0.0,0.0,0.0
3047216,0.109,0.0,0.0,0.0,0.0
3047217,0.11,0.0,0.0,0.0,0.0
3047218,0.111,0.0,0.0,0.0,0.0
3047219,0.111,0.0,0.0,0.0,0.0
3047220,0.112,0.0,0.0,0.0,0.0
3047221,0.113,0.0,0.0,0.0,0.0
3047222,0.114,0.0,0.0,0.0,0.0
3047223,0.114,0.0,0.0,0.0,0.0
3047224,0.115,0.0,0.0,0.0,0.0
3047225,0.116,0.0,0.0,0.0,0.0
3047226,0.117,0.0,0.0,0.0,0.0
3047227,0.119,0.0,0.0,0.0,0.0
3047228,0.12,0.0,0.0,0.0,0.0
3047229,0.121,0.0,0.0,0.0,0.0
3047230,0.122,0.0,0.0,0.0,0.0
3047231,0.123,0.0,0.0,0.0,0.0
3047232,0.124,0.0,0.0,0.0,0.0
3047233,0.125,0.0,0.0,0.0,0.0
3047234,0.126,0.0,0.0,0.0,0.0
3047235,0.127,0.0,0.0,0.0,0.0
3047236,0.129,0.0,0.0,0.0,0.0
3047237,0.13,0.0,0.0,0.0,0.0
3047238,0.132,0.0,0.0,0.0,0.0
3047239,0.134,0.0,0.0,0.0,0.0
3047240,0.136,0.0,0.0,0.0,0.0
3047241,0.139,0.0,0.0,0.0,0.0
3047242,0.141,0.0,0.0,0.001,0.0
3047243,0.143,0.0,0.0,0.001,0.0
3047244,0.145,0.0,0.0,0.001,0.0
3047245,0.147,0.0,0.0,0.001,0.0
3047246,0.149,0.0,0.0,0.001,0.0
3047247,0.151,0.0,0.0,0.001,0.0
3047248,0.153,0.0,0.0,0.001,0.0
3047249,0.154,0.0,0.0,0.001,0.0
3047250,0.156,0.0,0.0,0.001,0.0
3047251,0.158,0.0,0.001,0.001,0.0
3047252,0.159,0.0,0.001,0.001,0.0
3047253,0.161,0.0,0.001,0.001,0.0
3047254,0.162,0.0,0.001,0.001,0.0
3047255,0.163,0.0,0.001,0.001,0.0
3047256,0.164,0.0,0.001,0.001,0.0
3047257,0.165,0.0,0.001,0.001,0.0
3047258,0.168,0.0,0.001,0.001,0.0
3047259,0.17,0.0,0.001,0.001,0.0
3047260,0.171,0.0,0.001,0.001,0.0
3047261,0.172,0.0,0.001,0.001,0.0
3047262,0.172,0.0,0.001,0.001,0.0
3047263,0.173,0.0,0.001,0.001,0.0
3047264,0.172,0.0,0.001,0.001,0.0
3047265,0.172,0.0,0.001,0.001,0.0
3047266,0.172,0.0,0.001,0.001,0.0
3047267,0.172,0.0,0.001,0.001,0.0
3047268,0.172,0.0,0.001,0.001,0.0
3047269,0.172,0.0,0.001,0.001,0.0
3047270,0.172,0.0,0.001,0.001,0.0
3047271,0.172,0.0,0.001,0.001,0.0
3047272,0.171,0.0,0.001,0.001,0.0
3047273,0.171,0.0,0.001,0.001,0.0
3047274,0.171,0.0,0.001,0.001,0.0
3047275,0.172,0.0,0.001,0.001,0.0
3047276,0.172,0.0,0.001,0.001,0.0
3047277,0.173,0.0,0.001,0.001,0.0
3047278,0.173,0.0,0.001,0.001,0.0
3047279,0.173,0.0,0.001,0.001,0.0
3047280,0.173,0.0,0.001,0.002,0.0
3047281,0.173,0.0,0.001,0.002,0.0
3047282,0.172,0.0,0.001,0.002,0.0
3047283,0.171,0.0,0.001,0.002,0.0
3047284,0.171,0.0,0.001,0.002,0.0
3047285,0.17,0.0,0.001,0.002,0.0
3047286,0.17,0.0,0.001,0.002,0.0
3047287,0.169,0.0,0.001,0.002,0.0
3047288,0.169,0.0,0.001,0.002,0.0
3047289,0.168,0.0,0.001,0.002,0.0
3047290,0.168,0.0,0.001,0.002,0.0
3047291,0.167,0.0,0.001,0.002,0.0
3047292,0.167,0.0,0.001,0.002,0.0
3047293,0.166,0.0,0.001,0.002,0.0
3047294,0.166,0.001,0.001,0.002,0.0
3047295,0.166,0.001,0.001,0.002,0.0
3047296,0.166,0.001,0.001,0.002,0.0
3047297,0.166,0.001,0.001,0.002,0.0
3047298,0.166,0.001,0.001,0.002,0.0
3047299,0.166,0.001,0.001,0.002,0.0
3047300,0.166,0.001,0.001,0.002,0.0
3047301,0.166,0.001,0.001,0.002,0.0
3047302,0.166,0.001,0.001,0.002,0.0
3047303,0.167,0.001,0.001,0.002,0.0
3047304,0.168,0.001,0.001,0.002,0.0
3047305,0.169,0.001,0.001,0.002,0.0
3047306,0.17,0.001,0.001,0.002,0.0
3047307,0.17,0.001,0.001,0.002,0.0
3047308,0.171,0.001,0.001,0.002,0.0
3047309,0.171,0.001,0.001,0.002,0.0
3047310,0.171,0.001,0.001,0.003,0.0
3047311,0.172,0.001,0.001,0.003,0.0
3047312,0.173,0.001,0.001,0.003,0.0
3047313,0.173,0.001,0.001,0.003,0.0
3047314,0.174,0.001,0.001,0.003,0.0
3047315,0.174,0.001,0.001,0.003,0.0
3047316,0.175,0.001,0.001,0.003,0.0
3047322,1.592,0.0,0.0,0.0,0.0
3047323,1.609,0.0,0.0,0.0,0.0
3047324,1.617,0.0,0.0,0.0,0.0
3047325,1.623,0.0,0.0,0.0,0.0
3047326,1.632,0.0,0.0,0.0,0.0
3047327,1.64,0.0,0.0,0.0,0.0
3047328,1.648,0.0,0.0,0.0,0.0
3047329,1.657,0.0,0.0,0.0,0.0
3047330,1.665,0.0,0.0,0.0,0.0
3047331,1.676,0.0,0.0,0.0,0.0
3047332,1.691,0.0,0.0,0.0,0.0
3047333,1.707,0.0,0.0,0.0,0.0
3047334,1.721,0.0,0.0,0.0,0.0
3047335,1.734,0.0,0.0,0.0,0.0
3047336,1.748,0.0,0.0,0.0,0.0
3047337,1.762,0.0,0.0,0.001,0.0
3047338,1.777,0.0,0.0,0.001,0.0
3047339,1.79,0.0,0.0,0.001,0.0
3047340,1.803,0.0,0.0,0.001,0.0
3047341,1.816,0.0,0.0,0.001,0.0
3047342,1.827,0.0,0.0,0.001,0.0
3047343,1.836,0.0,0.0,0.001,0.0
3047344,1.843,0.0,0.0,0.001,0.0
3047345,1.852,0.0,0.001,0.001,0.0
3047346,1.859,0.0,0.001,0.001,0.0
3047347,1.866,0.0,0.001,0.001,0.0
3047348,1.873,0.0,0.001,0.001,0.0
3047349,1.88,0.0,0.001,0.001,0.0
3047350,1.885,0.0,0.001,0.001,0.0
3047351,1.891,0.0,0.001,0.001,0.0
3047352,1.896,0.0,0.001,0.001,0.0
3047353,1.9,0.0,0.001,0.001,0.0
3047354,1.904,0.0,0.001,0.001,0.0
3047355,1.909,0.0,0.001,0.001,0.0
3047356,1.913,0.0,0.001,0.001,0.0
3047357,1.918,0.001,0.001,0.001,0.0
3047358,1.922,0.001,0.001,0.002,0.0
3047359,1.924,0.001,0.001,0.002,0.0
3047360,1.926,0.001,0.001,0.002,0.0
3047361,1.93,0.001,0.001,0.002,0.0
3047362,1.933,0.001,0.001,0.002,0.0
3047363,1.937,0.001,0.001,0.002,0.0
3047364,1.944,0.001,0.001,0.002,0.0
3047365,1.95,0.001,0.001,0.002,0.0
3047366,1.956,0.001,0.001,0.002,0.0
3047367,1.961,0.001,0.001,0.002,0.0
3047368,1.968,0.001,0.001,0.002,0.0
3047369,1.973,0.001,0.001,0.002,0.0
3047370,1.979,0.001,0.001,0.002,0.0
3047371,1.986,0.001,0.001,0.002,0.0
3047372,1.994,0.001,0.001,0.003,0.0
3047373,2.001,0.001,0.001,0.003,0.0
3047374,2.007,0.001,0.002,0.003,0.0
3047375,2.014,0.001,0.002,0.003,0.0
3047376,2.019,0.001,0.002,0.003,0.0
3047377,2.025,0.001,0.002,0.003,0.0
3047378,2.029,0.001,0.002,0.003,0.0
3047379,2.035,0.001,0.002,0.003,0.0
3047380,2.041,0.001,0.002,0.003,0.0
3047381,2.042,0.001,0.002,0.003,0.0
3047382,2.04,0.001,0.002,0.003,0.0
3047383,2.037,0.001,0.002,0.004,0.0
3047384,2.032,0.001,0.002,0.004,0.0
3047385,2.026,0.001,0.002,0.004,0.0
3047386,2.019,0.001,0.002,0.004,0.0
3047387,2.01,0.002,0.002,0.004,0.0
3047388,1.997,0.002,0.002,0.004,0.0
3047389,1.979,0.002,0.002,0.004,0.0
3047390,1.963,0.002,0.002,0.004,0.0
3047391,1.941,0.002,0.002,0.004,0.0
3047392,1.922,0.002,0.002,0.004,0.0
3047393,1.901,0.002,0.002,0.004,0.0
3047394,1.878,0.002,0.002,0.004,0.0
3047395,1.854,0.002,0.002,0.004,0.0
3047396,1.829,0.002,0.002,0.004,0.0
3047397,1.807,0.002,0.002,0.004,0.0
3047398,1.783,0.002,0.002,0.004,0.0
3047399,1.76,0.002,0.003,0.004,0.0
3047400,1.736,0.002,0.003,0.004,0.0
3047401,1.716,0.002,0.003,0.004,0.0
3047402,1.7,0.002,0.003,0.005,0.0
3047403,1.688,0.002,0.003,0.005,0.0
3047404,1.677,0.002,0.003,0.005,0.0
3047405,1.668,0.002,0.003,0.005,0.0
3047406,1.661,0.002,0.003,0.005,0.0
3047407,1.656,0.002,0.003,0.005,0.0
3047408,1.651,0.002,0.003,0.005,0.0
3047409,1.65,0.002,0.003,0.005,0.0
3047410,1.647,0.002,0.003,0.005,0.0
3047411,1.649,0.002,0.003,0.005,0.0
3047412,1.647,0.002,0.003,0.005,0.0
3047413,1.637,0.002,0.003,0.005,0.0
3047414,1.631,0.002,0.003,0.006,0.0
3047415,1.626,0.002,0.003,0.006,0.0
3047416,1.627,0.002,0.003,0.006,0.0
3047417,1.628,0.002,0.003,0.006,0.0
3047418,1.631,0.002,0.004,0.006,0.0
3047419,1.635,0.002,0.004,0.006,0.0
3047420,1.643,0.002,0.004,0.006,0.0
3047421,1.649,0.002,0.004,0.006,0.0
3047422,1.653,0.002,0.004,0.007,0.0
3047423,1.657,0.002,0.004,0.007,0.0
3047424,1.662,0.002,0.004,0.007,0.0
3047425,1.666,0.003,0.004,0.007,0.0
3047426,1.672,0.003,0.004,0.007,0.0
3047427,1.679,0.003,0.004,0.007,0.0
3047428,1.687,0.003,0.005,0.008,0.0
3047429,1.696,0.003,0.005,0.008,0.0
3047430,1.703,0.003,0.005,0.008,0.0
3047431,1.711,0.003,0.005,0.008,0.0
3047432,1.721,0.003,0.005,0.009,0.0
3047433,1.732,0.003,0.005,0.009,0.0
3047434,1.744,0.003,0.005,0.009,0.0
3047435,1.755,0.003,0.006,0.009,0.001
3047436,1.766,0.003,0.006,0.01,0.001
3047437,1.777,0.003,0.006,0.01,0.001
3047438,1.787,0.004,0.006,0.01,0.001
3047439,1.796,0.004,0.006,0.011,0.001
3047440,1.802,0.004,0.007,0.011,0.001
3047441,1.807,0.004,0.007,0.011,0.001
3047442,1.814,0.004,0.007,0.012,0.001
3047443,1.821,0.004,0.007,0.012,0.001
3047444,1.828,0.004,0.008,0.012,0.001
3047445,1.837,0.004,0.008,0.013,0.001
3047446,1.847,0.004,0.008,0.013,0.001
3047447,1.856,0.004,0.009,0.013,0.001
3047448,1.865,0.004,0.009,0.014,0.001
3047449,1.875,0.004,0.009,0.014,0.001
3047450,1.885,0.004,0.009,0.015,0.001
3047451,1.896,0.004,0.01,0.015,0.001
3047452,1.908,0.004,0.01,0.015,0.001
3047453,1.919,0.005,0.01,0.016,0.001
3047454,1.929,0.005,0.011,0.016,0.001
3047455,1.938,0.005,0.011,0.017,0.001
3047456,1.949,0.005,0.011,0.017,0.001
3047457,1.959,0.005,0.012,0.017,0.001
3047458,1.968,0.005,0.012,0.018,0.001
3047459,1.975,0.005,0.012,0.018,0.001
3047460,1.979,0.005,0.013,0.019,0.001
3047461,1.986,0.005,0.013,0.019,0.001
3047462,1.987,0.005,0.013,0.019,0.001
3047463,1.986,0.005,0.014,0.02,0.001
3047464,1.979,0.005,0.014,0.02,0.001
3047465,1.966,0.005,0.014,0.02,0.001
3047466,1.95,0.005,0.014,0.02,0.001
3047467,1.929,0.005,0.014,0.021,0.001
3047468,1.907,0.005,0.014,0.021,0.001
3047469,1.885,0.005,0.015,0.021,0.001
3047470,1.862,0.005,0.015,0.021,0.001
3047471,1.839,0.005,0.015,0.021,0.001
3047472,1.816,0.005,0.015,0.021,0.001
3047473,1.793,0.005,0.015,0.021,0.001
3047474,1.77,0.005,0.015,0.021,0.001
3047475,1.746,0.004,0.015,0.021,0.001
3047476,1.723,0.004,0.016,0.021,0.001
3047477,1.699,0.004,0.016,0.021,0.001
3047478,1.677,0.004,0.016,0.021,0.001
3047479,1.654,0.004,0.016,0.021,0.001
3047480,1.63,0.004,0.016,0.022,0.001
3047481,1.605,0.004,0.016,0.022,0.001
3047482,1.582,0.004,0.016,0.022,0.001
3047483,1.56,0.004,0.017,0.022,0.001
3047484,1.539,0.004,0.017,0.022,0.001
3047485,1.517,0.004,0.017,0.022,0.001
3047486,1.494,0.004,0.017,0.022,0.001
3047487,1.475,0.004,0.017,0.022,0.001
3047488,1.455,0.004,0.017,0.022,0.001
3047489,1.436,0.003,0.017,0.022,0.001
3047490,1.417,0.003,0.017,0.022,0.001
3047491,1.4,0.003,0.017,0.022,0.001
3047492,1.383,0.003,0.017,0.022,0.001
3047494,0.002,0.0,0.0,0.0,0.0
3047495,0.002,0.0,0.0,0.0,0.0
3047496,0.002,0.0,0.0,0.0,0.0
3047497,0.002,0.0,0.0,0.0,0.0
3047498,0.002,0.0,0.0,0.0,0.0
3047499,0.002,0.0,0.0,0.0,0.0
3047500,0.002,0.0,0.0,0.0,0.0
3047501,0.002,0.0,0.0,0.0,0.0
3047502,0.002,0.0,0.0,0.0,0.0
3047503,0.002,0.0,0.0,0.0,0.0
3047504,0.002,0.0,0.0,0.0,0.0
3047505,0.002,0.0,0.0,0.0,0.0
3047506,0.002,0.0,0.0,0.0,0.0
3047507,0.002,0.0,0.0,0.0,0.0
3047508,0.002,0.0,0.0,0.0,0.0
3047509,0.002,0.0,0.0,0.0,0.0
3047510,0.002,0.0,0.0,0.0,0.0
3047511,0.002,0.0,0.0,0.0,0.0
3047512,0.002,0.0,0.0,0.0,0.0
3047513,0.002,0.0,0.0,0.0,0.0
3047514,0.002,0.0,0.0,0.0,0.0
3047515,0.001,0.0,0.0,0.0,0.0
3047516,0.001,0.0,0.0,0.0,0.0
3047517,0.001,0.0,0.0,0.0,0.0
3047518,0.001,0.0,0.0,0.0,0.0
3047519,0.001,0.0,0.0,0.0,0.0
3047520,0.001,0.0,0.0,0.0,0.0
3047521,0.001,0.0,0.0,0.0,0.0
3047522,0.001,0.0,0.0,0.0,0.0
3047523,0.001,0.0,0.0,0.0,0.0
3047524,0.001,0.0,0.0,0.0,0.0
3047525,0.001,0.0,0.0,0.0,0.0
3047526,0.001,0.0,0.0,0.0,0.0
3047527,0.001,0.0,0.0,0.0,0.0
3047528,0.001,0.0,0.0,0.0,0.0
3047529,0.001,0.0,0.0,0.0,0.0
3047530,0.001,0.0,0.0,0.0,0.0
3047531,0.001,0.0,0.0,0.0,0.0
3047532,0.001,0.0,0.0,0.0,0.0
3047533,0.001,0.0,0.0,0.0,0.0
3047534,0.001,0.0,0.0,0.0,0.0
3047535,0.001,0.0,0.0,0.0,0.0
3047536,0.001,0.0,0.0,0.0,0.0
3047537,0.001,0.0,0.0,0.0,0.0
3047538,0.001,0.0,0.0,0.0,0.0
3047539,0.001,0.0,0.0,0.0,0.0
3047540,0.001,0.0,0.0,0.0,0.0
3047541,0.001,0.0,0.0,0.0,0.0
3047542,0.001,0.0,0.0,0.0,0.0
3047543,0.001,0.0,0.0,0.0,0.0
3047544,0.001,0.0,0.0,0.0,0.0
3047545,0.001,0.0,0.0,0.0,0.0
3047546,0.001,0.0,0.0,0.0,0.0
3047547,0.001,0.0,0.0,0.0,0.0
3047548,0.001,0.0,0.0,0.0,0.0
3047549,0.001,0.0,0.0,0.0,0.0
3047550,0.001,0.0,0.0,0.0,0.0
3047551,0.001,0.0,0.0,0.0,0.0
3047552,0.001,0.0,0.0,0.0,0.0
3047553,0.001,0.0,0.0,0.0,0.0
3047554,0.001,0.0,0.0,0.0,0.0
3047555,0.001,0.0,0.0,0.0,0.0
3047556,0.001,0.0,0.0,0.0,0.0
3047557,0.001,0.0,0.0,0.0,0.0
3047558,0.001,0.0,0.0,0.0,0.0
3047559,0.001,0.0,0.0,0.0,0.0
3047560,0.001,0.0,0.0,0.0,0.0
3047561,0.001,0.0,0.0,0.0,0.0
3047562,0.001,0.0,0.0,0.0,0.0
3047563,0.001,0.0,0.0,0.0,0.0
3047564,0.001,0.0,0.0,0.0,0.0
3047565,0.001,0.0,0.0,0.0,0.0
3047566,0.001,0.0,0.0,0.0,0.0
3047567,0.001,0.0,0.0,0.0,0.0
3047568,0.001,0.0,0.0,0.0,0.0
3047569,0.001,0.0,0.0,0.0,0.0
3047570,0.001,0.0,0.0,0.0,0.0
3047571,0.001,0.0,0.0,0.0,0.0
3047572,0.001,0.0,0.0,0.0,0.0
3047573,0.001,0.0,0.0,0.0,0.0
3047574,0.001,0.0,0.0,0.0,0.0
3047575,0.001,0.0,0.0,0.0,0.0
3047576,0.001,0.0,0.0,0.0,0.0
3047577,0.001,0.0,0.0,0.0,0.0
3047578,0.001,0.0,0.0,0.0,0.0
3047579,0.001,0.0,0.0,0.0,0.0
3047580,0.001,0.0,0.0,0.0,0.0
3047581,0.001,0.0,0.0,0.0,0.0
3047582,0.001,0.0,0.0,0.0,0.0
3047583,0.001,0.0,0.0,0.0,0.0
3047584,0.001,0.0,0.0,0.0,0.0
3047585,0.001,0.0,0.0,0.0,0.0
3047586,0.001,0.0,0.0,0.0,0.0
3047587,0.001,0.0,0.0,0.0,0.0
3047588,0.001,0.0,0.0,0.0,0.0
3047589,0.001,0.0,0.0,0.0,0.0
3047590,0.001,0.0,0.0,0.0,0.0
3047591,0.001,0.0,0.0,0.0,0.0
3047592,0.001,0.0,0.0,0.0,0.0
3047593,0.001,0.0,0.0,0.0,0.0
3047594,0.001,0.0,0.0,0.0,0.0
3047595,0.001,0.0,0.0,0.0,0.0
3047596,0.001,0.0,0.0,0.0,0.0
3047597,0.001,0.0,0.0,0.0,0.0
3047598,0.001,0.0,0.0,0.0,0.0
3047599,0.001,0.0,0.0,0.0,0.0
3047600,0.001,0.0,0.0,0.0,0.0
3047601,0.001,0.0,0.0,0.0,0.0
3047602,0.001,0.0,0.0,0.0,0.0
3047603,0.001,0.0,0.0,0.0,0.0
3047604,0.001,0.0,0.0,0.0,0.0
3047605,0.001,0.0,0.0,0.0,0.0
3047606,0.001,0.0,0.0,0.0,0.0
3047607,0.001,0.0,0.0,0.0,0.0
3047608,0.001,0.0,0.0,0.0,0.0
3047609,0.001,0.0,-0.0,0.0,0.0
3047610,0.002,0.0,0.0,0.0,0.0
3047611,0.002,0.0,0.0,0.0,0.0
3047612,0.003,0.0,0.0,0.0,0.0
3047613,0.007,0.0,0.0,0.0,0.0
3047614,0.012,0.0,0.0,0.0,0.0
3047615,0.016,0.0,0.0,0.0,0.0
3047616,0.022,0.0,0.0,0.0,0.0
3047617,0.028,0.0,0.0,0.0,0.0
3047618,0.034,0.0,0.0,0.0,0.0
3047619,0.04,0.0,0.0,0.0,0.0
3047620,0.047,0.0,0.0,0.0,0.0
3047621,0.053,0.0,0.0,0.0,0.0
3047622,0.059,0.0,0.0,0.0,0.0
3047623,0.064,0.0,0.0,0.001,0.0
3047624,0.069,0.0,0.0,0.001,0.0
3047625,0.074,0.0,0.0,0.001,0.0
3047626,0.078,0.0,0.0,0.001,0.0
3047627,0.082,0.0,0.0,0.001,0.0
3047628,0.087,0.0,0.0,0.001,0.0
3047629,0.092,0.001,0.0,0.001,0.0
3047630,0.097,0.001,0.0,0.001,0.0
3047631,0.102,0.001,0.0,0.001,0.0
3047632,0.108,0.001,0.0,0.001,0.0
3047633,0.112,0.001,0.0,0.001,0.0
3047634,0.117,0.001,0.0,0.001,0.0
3047635,0.121,0.001,0.0,0.001,0.0
3047636,0.126,0.001,0.0,0.001,0.0
3047637,0.13,0.001,0.0,0.001,0.0
3047638,0.135,0.001,0.001,0.001,0.0
3047639,0.14,0.001,0.001,0.001,0.0
3047640,0.144,0.001,0.001,0.002,0.0
3047641,0.148,0.001,0.001,0.002,0.0
3047642,0.151,0.001,0.001,0.002,0.0
3047643,0.157,0.001,0.001,0.002,0.0
3047644,0.162,0.001,0.001,0.002,0.0
3047645,0.166,0.001,0.001,0.002,0.0
3047646,0.171,0.001,0.001,0.002,0.0
3047647,0.176,0.001,0.001,0.002,0.0
3047648,0.181,0.001,0.001,0.002,0.0
3047649,0.186,0.001,0.001,0.002,0.0
3047650,0.191,0.001,0.001,0.002,0.0
3047651,0.196,0.001,0.001,0.003,0.0
3047652,0.201,0.001,0.001,0.003,0.0
3047653,0.207,0.001,0.001,0.003,0.0
3047654,0.212,0.002,0.001,0.003,0.0
3047655,0.218,0.002,0.001,0.003,0.0
3047656,0.223,0.002,0.002,0.003,0.0
3047657,0.228,0.002,0.002,0.003,0.0
3047658,0.234,0.002,0.002,0.003,0.0
3047659,0.239,0.002,0.002,0.004,0.0
3047660,0.245,0.002,0.002,0.004,0.0
3047661,0.25,0.002,0.002,0.004,0.0
3047662,0.255,0.002,0.002,0.004,0.0
3047663,0.26,0.002,0.002,0.004,0.0
3047664,0.264,0.002,0.002,0.004,0.0
3047766,5.257,0.0,0.0,0.0,0.0
3047767,5.168,0.0,0.0,0.0,0.0
3047768,5.082,0.0,0.0,0.0,0.0
3047769,5.284,0.0,0.0,0.0,0.0
3047770,5.3,0.0,0.0,0.0,0.0
3047771,5.324,0.0,0.0,0.001,0.0
3047772,5.316,0.0,0.0,0.001,0.0
3047773,5.275,0.0,0.0,0.001,0.0
3047774,5.297,0.0,0.001,0.001,0.0
3047775,5.404,0.0,0.001,0.001,0.0
3047776,5.538,0.0,0.001,0.001,0.0
3047777,5.631,0.0,0.001,0.001,0.0
3047778,5.742,0.0,0.001,0.001,0.0
3047779,5.877,0.001,0.001,0.002,0.0
3047780,6.021,0.001,0.001,0.002,0.0
3047781,6.17,0.001,0.001,0.002,0.0
3047782,6.305,0.001,0.001,0.002,0.0
3047783,6.408,0.001,0.001,0.002,0.0
3047784,6.514,0.001,0.001,0.002,0.0
3047785,6.598,0.001,0.002,0.002,0.0
3047786,6.691,0.001,0.002,0.003,0.0
3047787,6.785,0.001,0.002,0.003,0.0
3047788,6.878,0.001,0.002,0.003,0.0
3047789,6.933,0.001,0.002,0.003,0.0
3047790,7.003,0.001,0.002,0.003,0.0
3047791,7.053,0.001,0.002,0.004,0.0
3047792,7.102,0.001,0.002,0.004,0.0
3047793,7.136,0.001,0.003,0.004,0.0
3047794,7.154,0.001,0.003,0.004,0.0
3047795,7.185,0.001,0.003,0.004,0.0
3047796,7.223,0.001,0.003,0.005,0.0
3047797,7.257,0.001,0.003,0.005,0.0
3047798,7.291,0.002,0.003,0.005,0.0
3047799,7.304,0.002,0.003,0.005,0.0
3047800,7.303,0.002,0.004,0.005,0.0
3047801,7.295,0.002,0.004,0.006,0.0
3047802,7.288,0.002,0.004,0.006,0.0
3047803,7.288,0.002,0.004,0.006,0.0
3047804,7.293,0.002,0.004,0.006,0.0
3047805,7.292,0.002,0.004,0.006,0.0
3047806,7.286,0.002,0.005,0.007,0.0
3047807,7.269,0.002,0.005,0.007,0.0
3047808,7.218,0.002,0.005,0.007,0.0
3047809,7.207,0.002,0.005,0.007,0.0
3047810,7.19,0.002,0.005,0.007,0.0
3047811,7.177,0.002,0.005,0.008,0.0
3047812,7.167,0.002,0.006,0.008,0.0
3047813,7.154,0.002,0.006,0.008,0.0
3047814,7.153,0.002,0.006,0.008,0.0
3047815,7.144,0.002,0.006,0.009,0.0
3047816,7.121,0.002,0.006,0.009,0.0
3047817,7.106,0.003,0.007,0.009,0.0
3047818,7.084,0.003,0.007,0.009,0.0
3047819,7.065,0.003,0.007,0.01,0.0
3047820,7.046,0.003,0.007,0.01,0.0
3047821,7.032,0.003,0.007,0.01,0.0
3047822,7.017,0.003,0.008,0.011,0.0
3047823,6.998,0.003,0.008,0.011,0.0
