index,temp_key,chem_key,country_key,iso_code,population,gdp,co2 without land_use,co2
40467,3040467,2040467,322,SAU,20472576.0,436679278592.0,207.24,208.52200000000002
40468,3040468,2040468,322,SAU,21009664.0,440714592256.0,225.986,227.195
40469,3040469,2040469,322,SAU,21547398.0,488694415360.0,296.364,297.60999999999996
40470,3040470,2040470,322,SAU,22085932.0,507467235328.0,296.588,297.76000000000005
40471,3040471,2040471,322,SAU,22623412.0,518914113536.0,325.698,327.933
40472,3040472,2040472,322,SAU,23150850.0,608022953984.0,326.517,327.14
40473,3040473,2040473,322,SAU,23661804.0,691927973888.0,394.585,395.245
40474,3040474,2040474,322,SAU,24397652.0,770496462848.0,395.855,395.81800000000004
40475,3040475,2040475,322,SAU,25382870.0,835772416000.0,431.292,431.73199999999997
40476,3040476,2040476,322,SAU,26400066.0,898734227456.0,386.507,385.774
40477,3040477,2040477,322,SAU,27437352.0,1008968663040.0,432.336,430.394
40478,3040478,2040478,322,SAU,28483800.0,1045205417984.0,465.844,464.049
40479,3040479,2040479,322,SAU,29411930.0,1159438139392.0,517.716,516.14
40480,3040480,2040480,322,SAU,30150952.0,1355526832128.0,497.659,496.01
40481,3040481,2040481,322,SAU,30821554.0,1438371676160.0,566.826,565.067
40482,3040482,2040482,322,SAU,31482502.0,1486736457728.0,544.564,550.573
40483,3040483,2040483,322,SAU,32125570.0,1550550827008.0,612.842,616.689
40484,3040484,2040484,322,SAU,32749838.0,1621729738752.0,678.849,680.351
40485,3040485,2040485,322,SAU,33416272.0,1649723179008.0,642.86,644.362
40486,3040486,2040486,322,SAU,34193120.0,1637482233856.0,643.639,645.251
40487,3040487,2040487,322,SAU,35018132.0,1677338607616.0,626.191,627.986
40488,3040488,2040488,322,SAU,35827364.0,,656.481,658.46
40489,3040489,2040489,322,SAU,35997108.0,,661.193,663.318
40490,3040490,2040490,322,SAU,35950396.0,,672.38,674.652
40599,3040599,2040599,323,SEN,3093946.0,7114458112.0,0.355,15.121
40600,3040600,2040600,323,SEN,3182054.0,7373646848.0,0.388,15.3
40601,3040601,2040601,323,SEN,3273181.0,7530368000.0,0.827,11.416
40602,3040602,2040602,323,SEN,3367088.0,7871684096.0,0.813,9.204
40603,3040603,2040603,323,SEN,3463528.0,8129675776.0,0.813,14.003
40604,3040604,2040604,323,SEN,3562468.0,8445492224.0,0.86,10.423
40605,3040605,2040605,323,SEN,3664603.0,8686733312.0,0.922,15.065000000000001
40606,3040606,2040606,323,SEN,3770879.0,9019216896.0,1.692,11.072000000000001
40607,3040607,2040607,323,SEN,3881994.0,9271093248.0,1.718,14.945
40608,3040608,2040608,323,SEN,3997871.0,9161093120.0,0.699,20.631
40609,3040609,2040609,323,SEN,4117667.0,9732370432.0,0.098,7.609
40610,3040610,2040610,323,SEN,4240866.0,9102403584.0,0.49,4.007
40611,3040611,2040611,323,SEN,4367747.0,9875016704.0,1.307,8.305
40612,3040612,2040612,323,SEN,4498628.0,9861514240.0,1.351,5.638
40613,3040613,2040613,323,SEN,4633465.0,10503525376.0,1.453,7.6450000000000005
40614,3040614,2040614,323,SEN,4772044.0,9908133888.0,1.549,9.39
40615,3040615,2040615,323,SEN,4911424.0,10319413248.0,1.849,6.942
40616,3040616,2040616,323,SEN,5047927.0,11100898304.0,2.578,6.425
40617,3040617,2040617,323,SEN,5181204.0,12088182784.0,1.77,0.15799999999999992
40618,3040618,2040618,323,SEN,5308303.0,11766949888.0,2.237,0.625
40619,3040619,2040619,323,SEN,5433228.0,11307047936.0,2.62,1.3010000000000002
40620,3040620,2040620,323,SEN,5564468.0,12097221632.0,2.888,1.752
40621,3040621,2040621,323,SEN,5703873.0,11696174080.0,3.336,3.153
40622,3040622,2040622,323,SEN,5852029.0,11610721280.0,3.28,3.7929999999999997
40623,3040623,2040623,323,SEN,6008391.0,13375981568.0,3.037,3.0
40624,3040624,2040624,323,SEN,6171882.0,13711421440.0,2.611,2.611
40625,3040625,2040625,323,SEN,6341803.0,13074190336.0,3.284,3.3209999999999997
40626,3040626,2040626,323,SEN,6520707.0,13570220032.0,2.651,3.017
40627,3040627,2040627,323,SEN,6710889.0,14225651712.0,2.636,3.0020000000000002
40628,3040628,2040628,323,SEN,6909836.0,14808651776.0,2.425,3.4139999999999997
40629,3040629,2040629,323,SEN,7113639.0,15564026880.0,2.711,3.2239999999999998
40630,3040630,2040630,323,SEN,7321837.0,15304410112.0,3.662,4.431
40631,3040631,2040631,323,SEN,7536003.0,15993263104.0,3.139,1.0869999999999997
40632,3040632,2040632,323,SEN,7754296.0,16307771392.0,3.379,5.064
40633,3040633,2040633,323,SEN,7974512.0,16415511552.0,3.423,5.805
40634,3040634,2040634,323,SEN,8196551.0,16529391616.0,3.539,10.391
40635,3040635,2040635,323,SEN,8417001.0,16428695552.0,3.837,5.413
40636,3040636,2040636,323,SEN,8632684.0,17210296320.0,3.43,12.37
40637,3040637,2040637,323,SEN,8843426.0,17466716160.0,3.664,0.403
40638,3040638,2040638,323,SEN,9051545.0,17903980544.0,3.182,-6.014999999999999
40639,3040639,2040639,323,SEN,9261531.0,18848458752.0,3.334,37.776
40640,3040640,2040640,323,SEN,9478565.0,19929669632.0,3.604,18.15
40641,3040641,2040641,323,SEN,9704291.0,20451864576.0,3.902,6.064
40642,3040642,2040642,323,SEN,9938028.0,21264652288.0,4.258,2.17
40643,3040643,2040643,323,SEN,10180944.0,21278959616.0,4.437,-0.5089999999999995
40644,3040644,2040644,323,SEN,10434505.0,22579513344.0,4.928,3.352
40645,3040645,2040645,323,SEN,10698699.0,23766556672.0,5.238,10.697
40646,3040646,2040646,323,SEN,10974066.0,24954050560.0,5.539,0.37299999999999933
40647,3040647,2040647,323,SEN,11263389.0,25426415616.0,4.422,0.8679999999999999
40648,3040648,2040648,323,SEN,11563878.0,26522044416.0,4.863,44.836999999999996
40649,3040649,2040649,323,SEN,11872933.0,27345926144.0,4.74,36.58
40650,3040650,2040650,323,SEN,12195028.0,27841705984.0,5.258,22.296
40651,3040651,2040651,323,SEN,12530128.0,28867536896.0,6.862,6.239
40652,3040652,2040652,323,SEN,12875878.0,29228466176.0,7.819,4.375
40653,3040653,2040653,323,SEN,13231840.0,30546520064.0,7.362,1.17
40654,3040654,2040654,323,SEN,13595571.0,31644256256.0,7.853,2.247
40655,3040655,2040655,323,SEN,13970314.0,33021583360.0,8.724,3.484
40656,3040656,2040656,323,SEN,14356191.0,35168681984.0,9.845,5.631
40657,3040657,2040657,323,SEN,14751356.0,37469413376.0,10.016,6.3149999999999995
40658,3040658,2040658,323,SEN,15157793.0,40244772864.0,10.76,6.913
40659,3040659,2040659,323,SEN,15574910.0,42805547008.0,11.33,7.4830000000000005
40660,3040660,2040660,323,SEN,16000783.0,,12.761,8.986999999999998
40661,3040661,2040661,323,SEN,16436120.0,,12.744,9.043
40662,3040662,2040662,323,SEN,16876726.0,,13.598,10.007000000000001
40698,3040698,2040698,324,SRB,1924367.0,,0.013,15.658
40703,3040703,2040703,324,SRB,2037713.0,,0.038,15.39
40704,3040704,2040704,324,SRB,2062631.0,,0.045,15.361
40705,3040705,2040705,324,SRB,2088455.0,,0.05,15.366000000000001
40706,3040706,2040706,324,SRB,2115203.0,,0.088,15.404
40707,3040707,2040707,324,SRB,2142288.0,,0.168,15.299999999999999
40708,3040708,2040708,324,SRB,2169715.0,,0.168,15.19
40709,3040709,2040709,324,SRB,2197488.0,,0.187,15.392999999999999
40710,3040710,2040710,324,SRB,2225610.0,,0.146,15.132000000000001
40711,3040711,2040711,324,SRB,2254087.0,,0.221,15.17
40712,3040712,2040712,324,SRB,2283492.0,,0.258,15.244
40713,3040713,2040713,324,SRB,2313842.0,,0.349,15.445
40714,3040714,2040714,324,SRB,2345158.0,,0.381,15.257
40715,3040715,2040715,324,SRB,2377458.0,,0.357,15.306
40716,3040716,2040716,324,SRB,2410763.0,,0.387,15.373000000000001
40717,3040717,2040717,324,SRB,2444528.0,,0.413,15.472
40718,3040718,2040718,324,SRB,2478760.0,,0.448,15.324
40719,3040719,2040719,324,SRB,2513464.0,,0.536,15.339
40720,3040720,2040720,324,SRB,2548648.0,,0.546,15.532
40721,3040721,2040721,324,SRB,2584319.0,,0.587,15.463
40722,3040722,2040722,324,SRB,2623394.0,,0.603,15.369
40723,3040723,2040723,324,SRB,2665974.0,,0.597,15.142999999999999
40724,3040724,2040724,324,SRB,2712160.0,,0.647,15.303
40725,3040725,2040725,324,SRB,2762057.0,,0.663,15.026
40726,3040726,2040726,324,SRB,2815772.0,,1.82,16.0
40732,3040732,2040732,324,SRB,3170827.0,,1.304,15.52
40733,3040733,2040733,324,SRB,3237697.0,,1.732,15.875
40734,3040734,2040734,324,SRB,3305978.0,,1.844,16.353
40735,3040735,2040735,324,SRB,3375698.0,,2.679,17.115
40736,3040736,2040736,324,SRB,3446889.0,,2.922,17.322
40737,3040737,2040737,324,SRB,3519582.0,,2.996,17.102
40738,3040738,2040738,324,SRB,3593807.0,,3.289,17.652
40739,3040739,2040739,324,SRB,3669598.0,,3.202,17.418
40740,3040740,2040740,324,SRB,3746987.0,,3.618,18.237
40741,3040741,2040741,324,SRB,3826008.0,,4.117,18.81
40742,3040742,2040742,324,SRB,3906695.0,,4.483,18.736
40743,3040743,2040743,324,SRB,3989085.0,,4.219,18.179000000000002
40744,3040744,2040744,324,SRB,4073211.0,,3.906,17.608999999999998
40745,3040745,2040745,324,SRB,4159112.0,,3.56,16.714
40746,3040746,2040746,324,SRB,4246825.0,,3.295,16.485
40747,3040747,2040747,324,SRB,4336387.0,,3.429,16.546
40748,3040748,2040748,324,SRB,4427838.0,,3.59,16.78
40749,3040749,2040749,324,SRB,4521218.0,,3.539,16.619
40750,3040750,2040750,324,SRB,4616567.0,,3.942,16.619
40751,3040751,2040751,324,SRB,4713927.0,,3.735,16.449
40752,3040752,2040752,324,SRB,4813340.0,,3.919,16.633
40753,3040753,2040753,324,SRB,4914850.0,,4.5,16.555
40756,3040756,2040756,324,SRB,5232405.0,,0.164,12.512
40757,3040757,2040757,324,SRB,5342753.0,,0.04,11.838
40758,3040758,2040758,324,SRB,5455427.0,,2.275,13.853
40759,3040759,2040759,324,SRB,5570478.0,,4.499,16.334
40760,3040760,2040760,324,SRB,5687955.0,,6.263,17.805
40761,3040761,2040761,324,SRB,5807910.0,,7.058,18.6
40762,3040762,2040762,324,SRB,5917934.0,,8.063,19.458
40763,3040763,2040763,324,SRB,6017687.0,,7.746,25.993000000000002
40764,3040764,2040764,324,SRB,6081258.0,,7.332,26.751
40765,3040765,2040765,324,SRB,6147422.0,12400184320.0,7.364,27.772000000000002
40766,3040766,2040766,324,SRB,6222778.0,14500834304.0,7.313,26.915
40767,3040767,2040767,324,SRB,6290133.0,13962865664.0,8.722,27.958
40768,3040768,2040768,324,SRB,6348550.0,16313853952.0,9.988,28.637999999999998
40769,3040769,2040769,324,SRB,6400668.0,15617588224.0,11.417,29.334000000000003
40770,3040770,2040770,324,SRB,6445401.0,20302432256.0,12.4,29.951
40771,3040771,2040771,324,SRB,6487264.0,19704866816.0,12.221,29.442
40772,3040772,2040772,324,SRB,6530869.0,25600886784.0,14.009,30.607
40773,3040773,2040773,324,SRB,6579987.0,26289606656.0,15.303,28.054000000000002
40774,3040774,2040774,324,SRB,6643717.0,27169085440.0,16.038,26.737000000000002
40775,3040775,2040775,324,SRB,6711537.0,28751527936.0,16.459,25.399
40776,3040776,2040776,324,SRB,6776518.0,32252784640.0,18.311,26.482
40777,3040777,2040777,324,SRB,6840008.0,35650494464.0,20.744,27.266
40778,3040778,2040778,324,SRB,6902986.0,36400861184.0,21.344,26.73
40779,3040779,2040779,324,SRB,6966323.0,39635931136.0,21.152,26.135
40780,3040780,2040780,324,SRB,7026788.0,40344711168.0,21.367,25.764000000000003
40781,3040781,2040781,324,SRB,7084581.0,41088700416.0,22.856,26.703000000000003
40782,3040782,2040782,324,SRB,7140606.0,45866369024.0,23.699,26.594
40783,3040783,2040783,324,SRB,7193540.0,47222575104.0,30.962,33.014
40784,3040784,2040784,324,SRB,7242806.0,51758764032.0,33.363,34.792
40785,3040785,2040785,324,SRB,7296104.0,53908758528.0,31.27,32.076
40786,3040786,2040786,324,SRB,7355438.0,56856473600.0,37.343,37.856
40787,3040787,2040787,324,SRB,7416618.0,61581225984.0,37.496,37.716
40788,3040788,2040788,324,SRB,7479841.0,63148765184.0,39.112,38.965
40789,3040789,2040789,324,SRB,7544260.0,66242473984.0,40.356,39.403
40790,3040790,2040790,324,SRB,7607999.0,71405953024.0,39.231,38.315000000000005
40791,3040791,2040791,324,SRB,7669223.0,74932576256.0,43.823,42.357
40792,3040792,2040792,324,SRB,7726494.0,81395630080.0,47.65,47.32
40793,3040793,2040793,324,SRB,7777013.0,81369661440.0,46.836,45.664
40794,3040794,2040794,324,SRB,7814393.0,82956337152.0,50.965,49.463
40795,3040795,2040795,324,SRB,7841807.0,83705487360.0,46.795,45.146
40796,3040796,2040796,324,SRB,7866039.0,82130100224.0,50.385,48.882999999999996
40797,3040797,2040797,324,SRB,7889240.0,83622551552.0,53.131,51.482
40798,3040798,2040798,324,SRB,7912073.0,83673825280.0,54.189,52.87
40799,3040799,2040799,324,SRB,7931910.0,86531391488.0,56.581,55.115
40800,3040800,2040800,324,SRB,7948309.0,85105491968.0,55.224,53.684999999999995
40801,3040801,2040801,324,SRB,7963944.0,83849584640.0,56.975,55.656
40802,3040802,2040802,324,SRB,7977876.0,85287247872.0,56.793,55.071
40803,3040803,2040803,324,SRB,7987530.0,75948515328.0,56.448,53.773
40804,3040804,2040804,324,SRB,7964455.0,68665327616.0,39.985,28.369999999999997
40805,3040805,2040805,324,SRB,7943504.0,50650013696.0,43.684,34.596999999999994
40806,3040806,2040806,324,SRB,7957074.0,36015632384.0,38.096,29.705
40807,3040807,2040807,324,SRB,7969952.0,37817208832.0,37.04,29.272
40808,3040808,2040808,324,SRB,7982463.0,40959922176.0,39.141,30.86
40809,3040809,2040809,324,SRB,7993447.0,44013043712.0,45.825,38.057
40810,3040810,2040810,324,SRB,7997524.0,48378785792.0,49.265,44.282000000000004
40811,3040811,2040811,324,SRB,7985509.0,50685452288.0,51.882,37.409
40812,3040812,2040812,324,SRB,7959748.0,42474164224.0,35.791,22.306999999999995
40813,3040813,2040813,324,SRB,7935023.0,46079098880.0,44.95,32.236000000000004
40814,3040814,2040814,324,SRB,7917792.0,49386606592.0,49.308,36.631
40815,3040815,2040815,324,SRB,7904272.0,53983948800.0,52.23,40.321999999999996
40816,3040816,2040816,324,SRB,7887466.0,57552822272.0,55.824,44.869
40817,3040817,2040817,324,SRB,7863399.0,64033292288.0,60.167,51.154
40818,3040818,2040818,324,SRB,7830944.0,69008318464.0,51.634,35.549
40819,3040819,2040819,324,SRB,7794792.0,74031546368.0,60.838,44.57
40820,3040820,2040820,324,SRB,7758181.0,80197312512.0,59.554,44.129000000000005
40821,3040821,2040821,324,SRB,7722801.0,86373416960.0,51.778,36.498999999999995
40822,3040822,2040822,324,SRB,7688037.0,85427576832.0,45.895,31.276000000000003
40823,3040823,2040823,324,SRB,7653749.0,87870480384.0,45.696,32.724999999999994
40824,3040824,2040824,324,SRB,7620925.0,91111448576.0,48.957,35.547
40825,3040825,2040825,324,SRB,7591357.0,90113466368.0,43.744,30.151
40826,3040826,2040826,324,SRB,7566674.0,92449742848.0,44.569,31.672000000000004
40827,3040827,2040827,324,SRB,7543965.0,90886283264.0,37.208,24.421
40828,3040828,2040828,324,SRB,7519501.0,91611774976.0,43.777,31.503
40829,3040829,2040829,324,SRB,7493288.0,94185455616.0,45.04,32.912
40830,3040830,2040830,324,SRB,7464882.0,95918284800.0,45.53,33.622
40831,3040831,2040831,324,SRB,7433825.0,99972055040.0,44.32,32.742000000000004
40832,3040832,2040832,324,SRB,7401056.0,,44.344,33.059
40833,3040833,2040833,324,SRB,7358010.0,,44.549,33.519999999999996
40834,3040834,2040834,324,SRB,7296771.0,,30.869,20.097
41106,3041106,2041106,326,SLE,781365.0,,0.0,1.795
41107,3041107,2041107,326,SLE,783867.0,,0.0,2.418
41108,3041108,2041108,326,SLE,787265.0,,0.0,2.785
41109,3041109,2041109,326,SLE,791564.0,,0.0,3.481
41110,3041110,2041110,326,SLE,795887.0,,0.0,3.371
41111,3041111,2041111,326,SLE,800233.0,,0.0,3.371
41112,3041112,2041112,326,SLE,804603.0,,0.0,3.481
41113,3041113,2041113,326,SLE,808996.0,,0.0,3.994
41114,3041114,2041114,326,SLE,813413.0,,0.0,3.701
41115,3041115,2041115,326,SLE,818018.0,,0.0,3.701
41116,3041116,2041116,326,SLE,822814.0,,0.0,2.711
41117,3041117,2041117,326,SLE,827803.0,,0.0,2.638
41118,3041118,2041118,326,SLE,832986.0,,0.0,2.601
41119,3041119,2041119,326,SLE,838367.0,,0.0,2.528
41120,3041120,2041120,326,SLE,843782.0,,0.0,2.345
41121,3041121,2041121,326,SLE,849232.0,,0.0,2.418
41122,3041122,2041122,326,SLE,854717.0,,0.0,2.382
41123,3041123,2041123,326,SLE,860237.0,,0.0,2.198
41124,3041124,2041124,326,SLE,865793.0,,0.0,2.455
41125,3041125,2041125,326,SLE,871560.0,,0.0,2.308
41126,3041126,2041126,326,SLE,877540.0,,0.0,2.455
41127,3041127,2041127,326,SLE,883737.0,,0.0,3.004
41128,3041128,2041128,326,SLE,890154.0,,0.0,2.931
41129,3041129,2041129,326,SLE,896792.0,,0.0,3.004
41130,3041130,2041130,326,SLE,903480.0,,0.0,3.151
41131,3041131,2041131,326,SLE,910217.0,,0.0,2.931
41132,3041132,2041132,326,SLE,917005.0,,0.0,3.224
41133,3041133,2041133,326,SLE,923843.0,,0.0,3.004
41134,3041134,2041134,326,SLE,930732.0,,0.0,2.931
41135,3041135,2041135,326,SLE,937672.0,,0.0,3.261
41136,3041136,2041136,326,SLE,944663.0,,0.0,3.664
41137,3041137,2041137,326,SLE,951707.0,,0.0,3.957
41138,3041138,2041138,326,SLE,958803.0,,0.0,4.397
41139,3041139,2041139,326,SLE,965951.0,,0.0,4.397
41140,3041140,2041140,326,SLE,973153.0,,0.0,4.58
41141,3041141,2041141,326,SLE,980408.0,,0.0,4.507
41142,3041142,2041142,326,SLE,987717.0,,0.0,4.36
41143,3041143,2041143,326,SLE,995080.0,,0.0,4.653
41144,3041144,2041144,326,SLE,1002498.0,,0.0,4.763
41145,3041145,2041145,326,SLE,1009971.0,,0.0,4.433
41146,3041146,2041146,326,SLE,1017500.0,,0.0,5.643
41147,3041147,2041147,326,SLE,1025084.0,,0.0,6.082
41148,3041148,2041148,326,SLE,1032725.0,,0.0,6.339
41149,3041149,2041149,326,SLE,1040423.0,,0.0,6.705
41150,3041150,2041150,326,SLE,1048177.0,,0.0,6.668
41151,3041151,2041151,326,SLE,1055989.0,,0.0,6.925
41152,3041152,2041152,326,SLE,1063860.0,,0.0,6.998
41153,3041153,2041153,326,SLE,1071788.0,,0.0,6.925
41154,3041154,2041154,326,SLE,1079776.0,,0.0,6.778
41155,3041155,2041155,326,SLE,1087823.0,,0.0,7.145
41156,3041156,2041156,326,SLE,1095929.0,,0.0,8.464
41157,3041157,2041157,326,SLE,1104096.0,,0.0,8.94
41158,3041158,2041158,326,SLE,1112324.0,,0.0,9.783
41159,3041159,2041159,326,SLE,1120612.0,,0.0,9.82
41160,3041160,2041160,326,SLE,1128963.0,,0.0,10.076
41161,3041161,2041161,326,SLE,1137375.0,,0.0,10.003
41162,3041162,2041162,326,SLE,1145849.0,,0.0,9.966
41163,3041163,2041163,326,SLE,1154387.0,,0.0,10.332
41164,3041164,2041164,326,SLE,1162988.0,,0.0,10.259
41165,3041165,2041165,326,SLE,1171417.0,,0.0,10.223
41166,3041166,2041166,326,SLE,1179670.0,,0.0,12.164
41167,3041167,2041167,326,SLE,1187746.0,,0.0,12.934
41168,3041168,2041168,326,SLE,1195641.0,,0.0,12.787
41169,3041169,2041169,326,SLE,1203352.0,,0.0,13.227
41170,3041170,2041170,326,SLE,1211112.0,,0.0,13.52
41171,3041171,2041171,326,SLE,1218922.0,,0.0,13.447
41172,3041172,2041172,326,SLE,1226783.0,,0.0,13.52
41173,3041173,2041173,326,SLE,1234693.0,,0.0,13.996
41174,3041174,2041174,326,SLE,1242101.0,,0.0,13.557
41175,3041175,2041175,326,SLE,1251817.0,,0.0,14.18
41176,3041176,2041176,326,SLE,1263887.0,,0.0,15.938
41177,3041177,2041177,326,SLE,1278360.0,,0.0,17.404
41178,3041178,2041178,326,SLE,1295287.0,,0.0,18.65
41179,3041179,2041179,326,SLE,1314716.0,,0.0,19.053
41180,3041180,2041180,326,SLE,1334437.0,,0.0,18.906
41181,3041181,2041181,326,SLE,1354453.0,,0.0,20.042
41182,3041182,2041182,326,SLE,1374770.0,,0.0,19.712
41183,3041183,2041183,326,SLE,1395391.0,,0.0,19.419
41184,3041184,2041184,326,SLE,1416322.0,,0.0,21.031
41185,3041185,2041185,326,SLE,1437275.0,,0.0,19.639
41186,3041186,2041186,326,SLE,1458247.0,,0.0,23.56
41187,3041187,2041187,326,SLE,1479233.0,,0.0,25.758
41188,3041188,2041188,326,SLE,1500230.0,,0.0,27.224
41189,3041189,2041189,326,SLE,1521233.0,,0.0,27.773
41190,3041190,2041190,326,SLE,1542530.0,,0.0,28.323
41191,3041191,2041191,326,SLE,1564126.0,,0.0,29.019
41192,3041192,2041192,326,SLE,1586023.0,,0.0,29.129
41193,3041193,2041193,326,SLE,1608228.0,,0.0,28.359
41194,3041194,2041194,326,SLE,1630743.0,,0.0,29.092
41195,3041195,2041195,326,SLE,1654914.0,,0.0,30.008
41196,3041196,2041196,326,SLE,1680790.0,,0.0,35.321
41197,3041197,2041197,326,SLE,1708417.0,,0.0,38.545
41198,3041198,2041198,326,SLE,1737846.0,,0.0,39.828
41199,3041199,2041199,326,SLE,1769127.0,,0.0,39.974
41200,3041200,2041200,326,SLE,1800971.0,,0.0,40.854
41201,3041201,2041201,326,SLE,1833389.0,,0.0,42.796
41202,3041202,2041202,326,SLE,1866390.0,,0.0,42.429
41203,3041203,2041203,326,SLE,1899985.0,,0.0,42.539
41204,3041204,2041204,326,SLE,1934184.0,,0.0,43.565
41205,3041205,2041205,326,SLE,1967796.0,,0.0,44.005
41206,3041206,2041206,326,SLE,2000793.0,1882473984.0,0.158,33.171
41207,3041207,2041207,326,SLE,2026726.0,1992329984.0,0.095,28.711
41208,3041208,2041208,326,SLE,2053044.0,2052994048.0,0.18,24.582
41209,3041209,2041209,326,SLE,2079382.0,2132903936.0,0.169,21.86
41210,3041210,2041210,326,SLE,2106630.0,2252645888.0,0.125,20.497
41211,3041211,2041211,326,SLE,2135649.0,2331251968.0,0.183,20.848
41212,3041212,2041212,326,SLE,2166120.0,2422479872.0,0.18,19.892
41213,3041213,2041213,326,SLE,2197814.0,2509528064.0,0.388,20.613000000000003
41214,3041214,2041214,326,SLE,2230007.0,2581752064.0,0.209,20.214
41215,3041215,2041215,326,SLE,2264051.0,2732834048.0,0.234,20.276000000000003
41216,3041216,2041216,326,SLE,2301315.0,2817696000.0,0.714,15.883000000000001
41217,3041217,2041217,326,SLE,2341068.0,2872192000.0,0.289,14.762
41218,3041218,2041218,326,SLE,2382920.0,3001088000.0,0.326,14.176
41219,3041219,2041219,326,SLE,2426751.0,3051089920.0,0.37,13.524
41220,3041220,2041220,326,SLE,2472694.0,3089744896.0,0.304,12.945
41221,3041221,2041221,326,SLE,2520585.0,3310124032.0,0.282,12.446
41222,3041222,2041222,326,SLE,2569738.0,3518724096.0,0.3,12.061
41223,3041223,2041223,326,SLE,2620402.0,3495205888.0,0.253,12.601
41224,3041224,2041224,326,SLE,2672375.0,3839680000.0,0.363,11.868
41225,3041225,2041225,326,SLE,2724909.0,4187650048.0,1.085,12.114
41226,3041226,2041226,326,SLE,2778561.0,4331317248.0,0.857,11.519
41227,3041227,2041227,326,SLE,2832401.0,4350190080.0,0.802,11.061
41228,3041228,2041228,326,SLE,2886639.0,4390474752.0,0.678,12.146
41229,3041229,2041229,326,SLE,2942336.0,4542524928.0,0.539,10.762
41230,3041230,2041230,326,SLE,2998854.0,4701894144.0,0.52,10.302999999999999
41231,3041231,2041231,326,SLE,3055919.0,4699530240.0,0.524,11.296
41232,3041232,2041232,326,SLE,3112868.0,4665968128.0,0.451,10.674000000000001
41233,3041233,2041233,326,SLE,3172202.0,4706259968.0,0.513,11.139
41234,3041234,2041234,326,SLE,3235172.0,4888991744.0,0.711,11.483
41235,3041235,2041235,326,SLE,3300032.0,5142011904.0,0.678,10.498000000000001
41236,3041236,2041236,326,SLE,3367486.0,5282639872.0,0.608,9.878
41237,3041237,2041237,326,SLE,3437109.0,5494230016.0,0.692,11.611
41238,3041238,2041238,326,SLE,3509202.0,5589919744.0,0.553,11.545000000000002
41239,3041239,2041239,326,SLE,3585781.0,5584949760.0,0.689,12.341
41240,3041240,2041240,326,SLE,3666263.0,5825783808.0,0.616,23.846
41241,3041241,2041241,326,SLE,3749425.0,5961829888.0,0.663,18.8
41242,3041242,2041242,326,SLE,3842925.0,6047839232.0,0.674,13.754
41243,3041243,2041243,326,SLE,3947870.0,6294624256.0,0.498,10.94
41244,3041244,2041244,326,SLE,4056222.0,6451968000.0,0.458,9.398
41245,3041245,2041245,326,SLE,4159166.0,6673088000.0,0.374,8.398
41246,3041246,2041246,326,SLE,4325390.0,6912779776.0,0.517,7.845000000000001
41247,3041247,2041247,326,SLE,4378175.0,6361130496.0,0.583,6.922000000000001
41248,3041248,2041248,326,SLE,4301575.0,5753195008.0,0.319,6.181
41249,3041249,2041249,326,SLE,4295693.0,5761167360.0,0.322,5.745
41250,3041250,2041250,326,SLE,4314956.0,5967832064.0,0.348,5.954
41251,3041251,2041251,326,SLE,4324151.0,5367842304.0,0.231,5.471
41252,3041252,2041252,326,SLE,4347381.0,4041803264.0,0.308,5.254
41253,3041253,2041253,326,SLE,4405034.0,3333148416.0,0.224,5.354
41254,3041254,2041254,326,SLE,4449981.0,3306703872.0,0.242,5.958
41255,3041255,2041255,326,SLE,4475156.0,3041564672.0,0.194,8.694
41256,3041256,2041256,326,SLE,4584074.0,3156876032.0,0.33,41.513
41257,3041257,2041257,326,SLE,4857106.0,3731874048.0,0.432,68.876
41258,3041258,2041258,326,SLE,5140120.0,4723204096.0,0.502,102.618
41259,3041259,2041259,326,SLE,5350917.0,5165014528.0,0.535,97.594
41260,3041260,2041260,326,SLE,5533329.0,5509297664.0,0.52,81.31099999999999
41261,3041261,2041261,326,SLE,5683338.0,5761186816.0,0.425,98.913
41262,3041262,2041262,326,SLE,5809778.0,6009264128.0,0.579,51.875
41263,3041263,2041263,326,SLE,5939169.0,6495486464.0,0.487,43.466
41264,3041264,2041264,326,SLE,6090861.0,6848798208.0,0.506,41.836
41265,3041265,2041265,326,SLE,6259845.0,7073732608.0,0.502,43.957
41266,3041266,2041266,326,SLE,6436699.0,7455364096.0,0.542,40.59
41267,3041267,2041267,326,SLE,6612390.0,7933356032.0,0.711,25.15
41268,3041268,2041268,326,SLE,6788594.0,9134189568.0,0.832,26.7
41269,3041269,2041269,326,SLE,6964867.0,11029544960.0,1.008,18.997999999999998
41270,3041270,2041270,326,SLE,7140700.0,11528208384.0,1.11,15.51
41271,3041271,2041271,326,SLE,7314779.0,9188877312.0,1.045,13.429
41272,3041272,2041272,326,SLE,7493918.0,9744760832.0,1.15,12.838000000000001
41273,3041273,2041273,326,SLE,7677570.0,10133819392.0,1.055,13.11
41274,3041274,2041274,326,SLE,7861287.0,10628815872.0,1.037,13.274999999999999
41275,3041275,2041275,326,SLE,8046830.0,,1.191,13.392000000000001
41276,3041276,2041276,326,SLE,8233973.0,,1.216,13.234
41277,3041277,2041277,326,SLE,8420642.0,,1.299,13.059999999999999
